id_venda,data,valor_venda,estado_cliente
9172,17/12/2024,631.25,SP
9173,03-07-2024,2356.85,MG
9174,2024-05-15,3084.07,BA
9175,2024-05-26,562.65,ba
9176,16/08/2024,4414.72,SP
9177,2024-11-09,177.33,SP
9178,28-09-2024,3044.34,am
9179,19/07/2024,2965.05,RS
9180,2024-09-26,3353.8,rj
9181,2024-10-30,2762.41,RJ
9182,25/12/2024,4803.75,am
9183,09-02-2024,3063.56,pr
9184,07-11-2024,3925.68,sc
9185,24/01/2024,2200.08,RS
9186,02-06-2024,3890.6,BA
9187,2024-08-16,2383.88,sc
9188,2024-04-28,1423.01,AM
9189,26/03/2024,3612.47,am
9190,2024-09-29,4521.74,SC
9191,07/07/2024,4146.93,rj
9192,2024-01-03,393.28,SP
9193,10-09-2024,484.61,BA
9194,11-04-2024,3149.83,SP
9195,14/07/2024,3541.38,MG
9196,2024-09-23,1046.13,RJ
9197,04/08/2024,4136.92,PR
9198,2024-08-07,227.07,SP
9199,11/03/2024,3105.83,AM
9200,24-07-2024,137.07,RS
9201,30/09/2024,1711.66,am
9202,2024-02-24,2030.23,ba
9203,2024-03-03,4873.48,RS
9204,2024-03-31,4785.97,RS
9205,01/08/2024,4369.34,rj
9206,14-09-2024,3666.9,BA
9207,14-01-2024,3094.45,pr
9208,2024-03-05,392.33,MG
9209,17-11-2024,4940.58,RS
9210,09/10/2024,845.33,SC
9211,12/03/2024,3128.89,MG
9212,02-04-2024,1672.98,PR
9213,26/07/2024,310.13,sp
9214,03/07/2024,3092.44,RJ
9215,20-09-2024,3808.29,RJ
9216,26-11-2024,904.04,PR
9217,07/07/2024,4383.2,SP
9218,11/01/2024,2007.46,SP
9219,04-09-2024,,SP
9220,09-03-2024,2754.25,RS
9221,2024-11-08,1049.13,am
9222,07-02-2024,3754.91,BA
9223,2024-10-29,587.45,PR
9224,08/05/2024,2191.86,PR
9225,24/01/2024,1185.24,PR
9226,03-03-2024,1206.41,SP
9227,28/03/2024,1443.0,rj
9228,02/07/2024,4225.51,SC
9229,21/01/2024,991.74,RS
9230,28/01/2024,406.98,SP
9231,2024-07-18,1900.02,RS
9232,29-03-2024,1273.28,sc
9233,03-12-2024,,BA
9234,20-01-2024,,SC
9235,02/05/2024,,rj
9236,2024-09-03,3907.99,SP
9237,2024-01-29,1556.89,am
9238,29-03-2024,4258.77,MG
9239,2024-10-17,295.12,MG
9240,2024-09-14,4660.83,mg
9241,2024-01-08,1013.1,mg
9242,15-12-2024,1937.24,RS
9243,2024-08-15,756.18,sp
9244,20/09/2024,3680.67,sp
9245,16-03-2024,478.76,SP
9246,10/05/2024,3825.29,PR
9247,03-05-2024,3681.02,sp
9248,27-03-2024,2869.11,sp
9249,14/02/2024,838.17,RJ
9250,10-12-2024,4970.87,sc
9251,2024-10-19,,BA
9252,2024-07-17,1256.4,mg
9253,02/07/2024,437.74,SP
9254,19/09/2024,1220.65,MG
9255,28/07/2024,991.54,rs
9256,06/01/2024,,rs
9257,2024-02-09,3508.18,pr
9258,17-06-2024,2566.81,RJ
9259,25/03/2024,4889.98,ba
9260,07/12/2024,1191.27,AM
9261,07-01-2024,1336.6,AM
9262,14-09-2024,3352.37,RS
9263,29/03/2024,1031.41,AM
9264,2024-10-17,185.41,AM
9265,2024-03-18,3680.16,RS
9266,2024-08-22,3078.52,MG
9267,16/06/2024,418.38,pr
9268,2024-11-22,2344.09,SP
9269,29-11-2024,2015.56,RS
9270,2024-12-05,2018.63,rs
9271,03/08/2024,965.04,RS
9272,23/09/2024,164.0,sp
9273,22/12/2024,4939.82,SP
9274,20-05-2024,3057.48,rs
9275,11/12/2024,255.18,MG
9276,20/05/2024,4693.4,SC
9277,07/02/2024,309.17,RS
9278,2024-04-23,2084.82,RS
9279,30/10/2024,84.17,rj
9280,2024-07-25,841.45,BA
9281,17-01-2024,803.62,AM
9282,25/09/2024,873.68,SP
9283,2024-07-24,3674.16,RS
9284,06/05/2024,4980.78,SP
9285,29-09-2024,3597.88,MG
9286,14-03-2024,4785.73,RJ
9287,2024-03-17,3849.9,BA
9288,2024-07-20,1488.71,SC
9289,18/10/2024,2016.08,am
9290,28/07/2024,4643.02,RS
9291,11/11/2024,929.11,am
9292,31-08-2024,3947.6,am
9293,2024-05-16,4416.67,PR
9294,2024-01-13,4077.51,rs
9295,2024-06-11,1372.07,MG
9296,2024-03-28,1219.23,SC
9297,09-04-2024,1157.56,RJ
9298,06-02-2024,1998.1,pr
9299,19/02/2024,1160.27,BA
9300,15-07-2024,2408.35,RJ
9301,2024-10-13,4538.4,BA
9302,2024-11-06,3508.93,SP
9303,02/02/2024,1554.29,PR
9304,2024-02-09,747.69,SP
9305,04/12/2024,332.42,rs
9306,11/07/2024,1317.13,SC
9307,29/04/2024,1557.55,PR
9308,01/04/2024,4540.11,BA
9309,27-01-2024,4716.57,SC
9310,10-01-2024,3229.35,MG
9311,10-02-2024,4502.03,BA
9312,02/11/2024,2814.21,MG
9313,17/04/2024,1627.82,SP
9314,05-08-2024,766.13,SC
9315,2024-06-21,2909.77,mg
9316,01-09-2024,90.32,AM
9317,16/04/2024,1202.98,MG
9318,11/10/2024,3897.09,MG
9319,2024-07-30,4534.81,ba
9320,2024-05-25,3988.75,RS
9321,2024-12-20,594.32,PR
9322,2024-04-29,289.28,AM
9323,05/07/2024,1674.06,sp
9324,13-09-2024,3549.02,SP
9325,29/08/2024,2178.43,MG
9326,13-11-2024,3771.01,MG
9327,16-01-2024,3350.67,PR
9328,24-02-2024,3809.42,BA
9329,2024-10-28,4070.0,sp
9330,2024-05-14,3298.33,MG
9331,12-07-2024,2108.09,sp
9332,13-02-2024,490.15,SP
9333,16/09/2024,4301.57,BA
9334,11-09-2024,2839.97,rj
9335,13-11-2024,498.26,AM
9336,2024-08-20,3754.37,AM
9337,03/12/2024,,SC
9338,2024-01-08,1684.36,SP
9339,2024-06-08,4457.48,RJ
9340,28/11/2024,3483.44,AM
9341,03-11-2024,1543.44,PR
9342,2024-04-10,1258.92,ba
9343,20-12-2024,2383.03,RJ
9344,24/07/2024,3661.54,rj
9345,08/07/2024,1200.43,SP
9346,2024-02-16,4144.53,SC
9347,28/03/2024,141.1,PR
9348,2024-02-23,1555.2,AM
9349,12/01/2024,313.17,rj
9350,13-06-2024,3338.52,AM
9351,17-02-2024,4353.35,SP
9352,2024-09-19,3599.66,MG
9353,26/01/2024,2488.59,SP
9354,08/04/2024,1595.02,am
9355,07/08/2024,3398.98,RS
9356,2024-04-22,3739.86,MG
9357,03/10/2024,293.38,rj
9358,2024-11-16,,pr
9359,2024-02-24,1825.7,SC
9360,30-03-2024,2617.58,rj
9361,2024-02-03,3420.36,SP
9362,2024-08-14,3195.87,PR
9363,11/06/2024,2631.51,ba
9364,23/01/2024,207.43,sp
9365,07-12-2024,4041.02,pr
9366,08/02/2024,287.92,AM
9367,2024-08-28,4200.43,RJ
9368,03-09-2024,2795.31,MG
9369,2024-01-05,4583.7,PR
9370,2024-08-20,542.93,PR
9371,2024-03-07,304.8,RS
9372,01-12-2024,1342.12,SC
9373,04/05/2024,561.41,BA
9374,2024-09-04,2657.26,MG
9375,12/09/2024,4926.39,sc
9376,12/02/2024,2961.68,RS
9377,2024-02-21,2037.9,am
9378,2024-01-20,1665.35,am
9379,2024-12-19,4587.67,SP
9380,2024-06-02,2771.2,mg
9381,2024-10-13,4213.8,RS
9382,09/09/2024,2658.78,RS
9383,2024-06-02,1512.87,RJ
9384,01/02/2024,3652.95,sp
9385,08-04-2024,3575.02,RS
9386,27-08-2024,2094.61,RJ
9387,29-03-2024,235.72,sc
9388,15-03-2024,3618.67,RS
9389,2024-11-25,2519.75,PR
9390,15-06-2024,,rs
9391,06-04-2024,665.02,pr
9392,05/03/2024,2654.68,RS
9393,05-07-2024,2592.24,ba
9394,22-11-2024,3862.81,am
9395,2024-02-27,2877.61,sc
9396,19/10/2024,202.58,AM
9397,2024-09-17,3775.6,MG
9398,06-07-2024,3312.87,SP
9399,2024-07-05,1240.62,mg
9400,2024-12-11,1765.72,PR
9401,2024-02-22,3452.24,RJ
9402,2024-01-29,,rj
9403,2024-02-03,2476.1,ba
9404,15/03/2024,702.38,PR
9405,23-04-2024,877.88,SP
9406,2024-11-01,4939.64,MG
9407,27-04-2024,3810.99,RS
9408,2024-07-17,1115.94,MG
9409,2024-03-16,1747.96,PR
9410,31/01/2024,3809.17,MG
9411,08-09-2024,2766.12,mg
9412,13-01-2024,254.54,MG
9413,05/07/2024,224.5,mg
9414,15-07-2024,4346.64,RJ
9415,01/11/2024,4898.83,RS
9416,23/10/2024,3847.94,SC
9417,2024-05-17,1086.97,PR
9418,2024-01-30,713.3,PR
9419,30-08-2024,4616.7,rs
9420,20-10-2024,3095.99,rj
9421,23-05-2024,4649.31,am
9422,12-06-2024,1223.36,sp
9423,16/01/2024,103.37,RS
9424,19-11-2024,2753.93,pr
9425,2024-11-14,4649.16,AM
9426,09/07/2024,1030.05,rj
9427,20-12-2024,2375.63,RS
9428,2024-08-22,2827.43,SC
9429,09/04/2024,2289.12,AM
9430,2024-01-23,4240.04,SC
9431,29-11-2024,2658.14,PR
9432,26/09/2024,2272.09,AM
9433,2024-06-30,4716.72,RJ
9434,16/03/2024,1069.58,BA
9435,22-12-2024,211.06,SP
9436,2024-08-16,3368.09,BA
9437,2024-07-08,,pr
9438,2024-07-06,836.88,PR
9439,25-06-2024,951.03,AM
9440,28/03/2024,359.18,SP
9441,22/03/2024,1442.76,BA
9442,2024-03-26,3156.29,mg
9443,2024-12-01,4306.83,SP
9444,28/06/2024,613.03,rj
9445,2024-04-23,4232.83,BA
9446,08/04/2024,3584.31,BA
9447,18-12-2024,2205.88,RS
9448,24/10/2024,3789.18,mg
9449,14/07/2024,702.39,rj
9450,22/09/2024,4557.42,BA
9451,05-06-2024,1566.64,sp
9452,2024-11-11,3455.12,sp
9453,2024-10-28,1908.64,BA
9454,16-06-2024,2743.01,RJ
9455,2024-11-02,4869.64,sc
9456,02/04/2024,1233.46,SC
9457,09/11/2024,2555.65,MG
9458,25/07/2024,1861.73,SC
9459,2024-09-22,2062.29,SC
9460,17/12/2024,3325.68,sc
9461,2024-09-03,,RS
9462,25-02-2024,1298.07,PR
9463,13-07-2024,628.17,SC
9464,2024-01-21,2537.45,mg
9465,20-12-2024,353.81,PR
9466,28-03-2024,2314.15,BA
9467,25/06/2024,369.42,PR
9468,04-12-2024,2341.02,AM
9469,23/04/2024,3352.81,BA
9470,15-09-2024,1675.12,PR
9471,2024-12-31,4888.38,rj
9472,12/08/2024,2009.49,RJ
9473,02-12-2024,4898.1,pr
9474,2024-11-27,2697.74,RJ
9475,03/11/2024,1715.08,RS
9476,07-07-2024,2226.46,AM
9477,08-07-2024,2640.26,rj
9478,15/09/2024,3788.58,PR
9479,16-06-2024,287.47,pr
9480,17-02-2024,,SP
9481,19/09/2024,1904.8,MG
9482,18/11/2024,1595.23,rs
9483,2024-11-15,3641.76,RJ
9484,08-09-2024,,SP
9485,28/12/2024,3341.21,sp
9486,22/09/2024,4587.72,MG
9487,17/07/2024,2552.91,sp
9488,08-01-2024,,mg
9489,2024-02-09,4292.39,RS
9490,04-05-2024,146.88,RJ
9491,15-01-2024,4338.91,BA
9492,04/01/2024,3663.06,AM
9493,13/03/2024,2411.48,MG
9494,2024-07-24,1731.99,MG
9495,2024-10-03,3115.65,SP
9496,23/05/2024,2910.4,rs
9497,19/01/2024,3193.6,rj
9498,29-08-2024,1036.04,RJ
9499,2024-08-15,464.56,RS
9500,13-05-2024,,am
9501,2024-04-30,128.68,sc
9502,01-02-2024,2291.0,BA
9503,2024-12-04,942.37,AM
9504,2024-10-20,1483.84,BA
9505,2024-03-03,4280.34,RJ
9506,17-12-2024,4125.62,PR
9507,31-10-2024,2466.97,SP
9508,23-07-2024,2328.31,BA
9509,17-04-2024,4406.29,SC
9510,24-04-2024,4005.18,SC
9511,17/01/2024,3112.47,SC
9512,2024-07-17,1260.19,RJ
9513,27-05-2024,3647.02,RJ
9514,2024-01-07,2759.67,MG
9515,27-10-2024,3832.6,RS
9516,03/06/2024,284.2,sc
9517,2024-05-08,4857.29,RS
9518,2024-09-06,3827.34,PR
9519,03/12/2024,502.69,rs
9520,2024-02-09,3042.19,PR
9521,31/12/2024,2371.12,MG
9522,2024-07-05,881.51,PR
9523,2024-05-27,,sc
9524,08/03/2024,2469.79,SC
9525,18/04/2024,,rj
9526,20-09-2024,,RJ
9527,2024-12-19,4627.29,pr
9528,20-12-2024,2233.75,MG
9529,14-09-2024,3324.04,RJ
9530,02-07-2024,3226.93,RJ
9531,07/10/2024,3172.59,mg
9532,13-05-2024,2319.12,AM
9533,02/07/2024,776.3,SP
9534,2024-10-01,4219.68,sp
9535,03-11-2024,4931.05,SP
9536,15-08-2024,3535.66,RS
9537,23-07-2024,3708.32,ba
9538,2024-06-15,522.5,BA
9539,12/08/2024,717.68,ba
9540,26-02-2024,2651.63,rj
9541,2024-11-20,4846.56,RJ
9542,10/05/2024,887.02,mg
9543,07-06-2024,3708.06,rs
9544,01/10/2024,3799.39,PR
9545,20-01-2024,2839.5,MG
9546,26-08-2024,4874.33,RJ
9547,2024-09-09,4867.27,sp
9548,2024-12-11,2515.1,RJ
9549,19/05/2024,4292.3,rs
9550,18/06/2024,537.82,mg
9551,16-02-2024,1902.81,pr
9552,2024-05-19,114.56,PR
9553,16/07/2024,1452.98,MG
9554,11/09/2024,,MG
9555,10/11/2024,1417.29,MG
9556,2024-11-09,1681.68,PR
9557,14-06-2024,2872.24,AM
9558,2024-02-03,2930.26,MG
9559,15-02-2024,1423.22,sc
9560,29-04-2024,3787.23,rs
9561,10/10/2024,444.35,sp
9562,04-04-2024,1554.25,PR
9563,09-03-2024,3720.52,BA
9564,17-06-2024,3272.76,BA
9565,2024-05-24,94.04,MG
9566,2024-03-27,4894.23,AM
9567,03-10-2024,2637.73,RJ
9568,2024-05-20,4599.86,am
9569,22-02-2024,1364.02,PR
9570,28/12/2024,1668.28,PR
9571,29/12/2024,2631.16,SC
9572,2024-09-30,3328.7,mg
9573,2024-02-28,3661.74,rj
9574,17-02-2024,2635.33,RJ
9575,2024-02-16,4821.54,pr
9576,2024-05-08,3292.1,BA
9577,2024-03-11,4072.27,AM
9578,2024-11-30,300.4,PR
9579,20-11-2024,4795.65,ba
9580,05-11-2024,1256.38,SC
9581,04-05-2024,4218.06,RS
9582,05-11-2024,2904.78,RJ
9583,10-10-2024,1974.55,AM
9584,06/03/2024,637.64,mg
9585,15/10/2024,1234.06,am
9586,22-05-2024,2191.53,ba
9587,08/07/2024,,RS
9588,05-09-2024,3456.17,MG
9589,26/09/2024,,BA
9590,2024-10-12,3735.22,AM
9591,27-08-2024,1281.5,RS
9592,06/06/2024,2544.16,AM
9593,09-02-2024,1891.63,mg
9594,2024-05-26,2159.14,sp
9595,10/02/2024,244.95,MG
9596,2024-06-21,1704.19,ba
9597,19/12/2024,3101.83,am
9598,22/03/2024,2887.61,MG
9599,23/05/2024,1620.7,sp
9600,09/11/2024,1623.97,SP
9601,13/08/2024,3654.48,PR
9602,2024-03-18,727.18,AM
9603,15/03/2024,2629.05,PR
9604,06-09-2024,3384.19,rs
9605,21/10/2024,1676.56,SC
9606,18-06-2024,,MG
9607,25/10/2024,4669.24,rs
9608,07/09/2024,4134.79,SC
9609,2024-10-13,3137.53,RS
9610,13-08-2024,3476.27,MG
9611,2024-10-08,463.09,ba
9612,13/01/2024,3365.19,AM
9613,2024-11-12,4901.41,sp
9614,19-11-2024,3646.35,SC
9615,2024-01-25,3646.17,MG
9616,24-02-2024,3260.88,RS
9617,23/03/2024,1653.99,MG
9618,2024-09-18,3452.84,MG
9619,02-08-2024,1270.15,SC
9620,30-07-2024,3073.41,SC
9621,2024-05-14,3585.3,RS
9622,09/01/2024,2492.61,RJ
9623,2024-12-26,1374.22,sc
9624,13/02/2024,329.57,SP
9625,20/03/2024,1161.7,SP
9626,22/05/2024,2004.11,am
9627,2024-07-28,3324.85,MG
9628,2024-08-23,3551.31,RS
9629,2024-03-12,1357.82,PR
9630,23/01/2024,3665.51,RJ
9631,2024-01-25,2997.57,SC
9632,19-10-2024,3979.99,RJ
9633,10/07/2024,3956.65,BA
9634,25/04/2024,4997.41,BA
9635,2024-04-25,3704.99,BA
9636,2024-03-17,4495.74,MG
9637,19-08-2024,409.86,RS
9638,2024-09-12,1906.29,RJ
9639,2024-01-11,1750.1,SC
9640,2024-07-26,2918.11,mg
9641,23-09-2024,4471.55,AM
9642,13-10-2024,2752.02,am
9643,2024-06-15,249.7,SC
9644,21-11-2024,3290.31,MG
9645,27/01/2024,1955.68,RJ
9646,2024-02-13,922.97,rj
9647,21-10-2024,319.8,SP
9648,06-11-2024,1177.8,SC
9649,06/03/2024,1392.77,RJ
9650,24/08/2024,2588.97,am
9651,28-11-2024,4515.39,SP
9652,29/06/2024,200.31,ba
9653,17-08-2024,4258.92,AM
9654,21/07/2024,3560.52,RJ
9655,04/04/2024,1980.47,rs
9656,05/02/2024,4633.52,am
9657,2024-07-13,3735.67,RS
9658,2024-10-26,4016.51,RJ
9659,2024-11-01,4963.56,PR
9660,11-05-2024,4595.42,PR
9661,15/01/2024,1686.91,PR
9662,08/08/2024,3855.08,BA
9663,18/12/2024,729.73,rj
9664,02/08/2024,2060.02,SC
9665,19/08/2024,56.15,BA
9666,2024-08-21,1580.26,ba
9667,2024-11-07,2397.54,pr
9668,12-02-2024,4631.21,mg
9669,30-07-2024,396.79,mg
9670,2024-06-28,4743.47,PR
9671,11/02/2024,1918.37,PR
9672,12/01/2024,831.99,PR
9673,30/08/2024,1127.76,rj
9674,04-11-2024,1274.04,AM
9675,2024-09-30,,pr
9676,08/04/2024,4760.85,ba
9677,22/01/2024,1189.24,SP
9678,26-09-2024,1226.06,PR
9679,02/07/2024,270.19,rs
9680,11/09/2024,3508.2,SP
9681,14-03-2024,,sp
9682,04/11/2024,2534.64,ba
9683,31-05-2024,3587.69,am
9684,10-05-2024,2117.82,RJ
9685,29/08/2024,4502.89,AM
9686,07/05/2024,4203.56,RJ
9687,10-04-2024,3448.64,SC
9688,24/06/2024,3287.83,rj
9689,19/09/2024,1191.86,SC
9690,10/04/2024,155.76,MG
9691,2024-05-27,1900.91,SP
9692,14-03-2024,274.31,MG
9693,2024-08-31,2740.15,MG
9694,30-10-2024,2537.01,AM
9695,06-07-2024,1625.06,RS
9696,16/08/2024,2293.17,PR
9697,2024-09-27,2194.54,BA
9698,11-05-2024,4063.31,RJ
9699,2024-10-17,3854.61,MG
9700,21/04/2024,2382.88,AM
9701,2024-12-20,4890.81,sp
9702,07-08-2024,476.32,SP
9703,11/01/2024,664.3,pr
9704,2024-06-15,2283.72,AM
9705,2024-08-01,2297.33,sc
9706,24/03/2024,353.32,RS
9707,03/04/2024,1264.96,SP
9708,2024-06-02,2245.69,sc
9709,2024-11-30,1091.9,rj
9710,2024-05-18,3538.79,AM
9711,22/05/2024,113.34,sc
9712,2024-12-18,2152.21,PR
9713,11/12/2024,2102.58,mg
9714,17/01/2024,2215.23,PR
9715,2024-03-14,2321.38,BA
9716,22/08/2024,470.06,MG
9717,2024-05-26,,SP
9718,2024-04-11,3282.33,PR
9719,15-05-2024,4451.73,RS
9720,2024-05-14,2586.02,PR
9721,06/01/2024,3398.58,pr
9722,2024-02-29,3988.35,SP
9723,2024-09-14,4388.73,AM
9724,22-08-2024,2174.3,PR
9725,23-12-2024,1839.92,BA
9726,06-05-2024,1772.29,BA
9727,08/01/2024,2777.21,BA
9728,2024-02-04,223.32,RS
9729,07/02/2024,3129.3,rj
9730,30-12-2024,3694.85,PR
9731,22/08/2024,4417.09,pr
9732,2024-10-21,1047.62,SP
9733,31/05/2024,2470.71,BA
9734,20/04/2024,2057.64,SC
9735,18/05/2024,2001.16,SP
9736,2024-07-07,1946.53,RS
9737,24/09/2024,3177.57,sp
9738,2024-03-30,2611.62,MG
9739,11-04-2024,,RJ
9740,2024-07-13,3949.71,mg
9741,21-07-2024,1922.68,BA
9742,11-10-2024,3968.97,PR
9743,2024-01-11,2251.49,RS
9744,07-03-2024,2830.08,AM
9745,04/06/2024,2464.87,AM
9746,21-04-2024,4188.53,SC
9747,01/08/2024,3554.19,SC
9748,2024-04-25,1902.69,PR
9749,2024-05-20,3847.84,sp
9750,11-08-2024,1734.14,am
9751,04-12-2024,1496.88,SC
9752,2024-12-02,3841.24,RS
9753,07/12/2024,3429.22,pr
9754,2024-11-29,1883.32,RJ
9755,15-12-2024,1842.62,AM
9756,02-10-2024,4662.9,MG
9757,17-02-2024,1169.88,SP
9758,12/09/2024,854.31,sp
9759,2024-07-28,4298.05,RS
9760,26/09/2024,2312.3,BA
9761,2024-07-30,3200.35,RJ
9762,2024-07-08,4680.67,SC
9763,13-02-2024,155.13,sp
9764,2024-10-27,4144.82,BA
9765,19/03/2024,2325.52,PR
9766,2024-09-08,173.2,mg
9767,03/07/2024,3182.22,MG
9768,18/08/2024,997.55,RS
9769,11/05/2024,2745.2,RJ
9770,05-01-2024,996.17,RJ
9771,2024-05-09,2022.7,AM
9772,2024-05-02,1476.15,SC
9773,10-03-2024,2664.05,SC
9774,23/05/2024,2988.71,AM
9775,02-08-2024,514.36,SC
9776,15-02-2024,4609.92,sp
9777,28/05/2024,1422.52,SP
9778,2024-05-05,2781.86,mg
9779,05-01-2024,906.19,am
9780,10/03/2024,4324.2,BA
9781,09-07-2024,739.37,mg
9782,03/08/2024,190.32,PR
9783,23/05/2024,396.14,AM
9784,01-07-2024,3725.81,AM
9785,2024-08-15,4283.4,sp
9786,2024-02-05,2877.3,rs
9787,09-03-2024,903.99,sp
9788,06-09-2024,,pr
9789,28/12/2024,961.09,rj
9790,09-09-2024,2949.27,BA
9791,2024-02-13,,mg
9792,29/09/2024,4347.13,BA
9793,27/01/2024,1842.13,SC
9794,2024-03-22,2912.96,SP
9795,07-09-2024,4156.05,pr
9796,2024-06-02,1311.95,RS
9797,02/12/2024,2112.82,mg
9798,01-11-2024,2347.21,BA
9799,19/05/2024,651.57,ba
9800,03/05/2024,3146.78,AM
9801,2024-12-19,1021.11,MG
9802,08-09-2024,3839.56,BA
9803,27-07-2024,1335.34,AM
9804,28-01-2024,3682.56,PR
9805,05/02/2024,,MG
9806,28/08/2024,1433.57,MG
9807,08-05-2024,4255.81,rs
9808,28-01-2024,57.96,mg
9809,11-12-2024,140.29,sp
9810,28/04/2024,4559.13,RS
9811,16/04/2024,3447.11,am
9812,07/12/2024,3330.3,SC
9813,08-06-2024,4115.65,BA
9814,06-11-2024,2680.34,rs
9815,10/04/2024,2274.52,RJ
9816,14-08-2024,2892.68,SP
9817,06/12/2024,1789.96,PR
9818,20/09/2024,4327.29,SP
9819,29/10/2024,100.02,MG
9820,02/10/2024,1465.58,ba
9821,2024-12-24,591.62,SP
9822,2024-04-08,4459.17,RS
9823,14/04/2024,2683.04,MG
9824,2024-07-18,242.87,BA
9825,2024-08-30,1225.53,SP
9826,2024-11-28,4688.37,pr
9827,25/01/2024,2790.81,SC
9828,24-11-2024,4252.26,AM
9829,17-04-2024,1507.65,BA
9830,2024-05-27,2094.6,AM
9831,16/07/2024,4061.92,PR
9832,14/04/2024,3234.15,MG
9833,18/05/2024,1450.44,AM
9834,25/11/2024,3456.27,sp
9835,2024-01-19,1112.23,sp
9836,2024-05-06,3742.62,ba
9837,19/12/2024,,MG
9838,13/10/2024,1565.42,PR
9839,22-11-2024,3180.12,MG
9840,25-08-2024,2579.39,SC
9841,05-05-2024,2713.89,AM
9842,04-03-2024,2334.93,AM
9843,09/04/2024,3918.83,BA
9844,30/05/2024,465.04,AM
9845,10/05/2024,1718.88,RS
9846,07-11-2024,2810.86,sp
9847,28-02-2024,1360.76,PR
9848,15/10/2024,3912.96,MG
9849,2024-06-19,,rs
9850,17/01/2024,,RJ
9851,14/05/2024,2462.69,RJ
9852,2024-05-08,1776.37,AM
9853,2024-01-23,2806.64,AM
9854,23/01/2024,1783.13,rs
9855,04-03-2024,3136.6,BA
9856,2024-04-21,435.42,sp
9857,17/09/2024,2281.99,sc
9858,14-04-2024,528.64,rj
9859,2024-11-23,4536.59,sp
9860,25/08/2024,1789.68,mg
9861,2024-03-18,2284.71,sc
9862,17-12-2024,236.62,BA
9863,26/09/2024,3696.49,RJ
9864,31/07/2024,3703.75,MG
9865,15-07-2024,,SC
9866,14-02-2024,4727.4,PR
9867,16/06/2024,896.72,ba
9868,20-02-2024,1848.95,MG
9869,29-01-2024,4861.97,SC
9870,26/04/2024,160.42,SC
9871,05/11/2024,1756.27,RJ
9872,17-10-2024,2209.9,ba
9873,02/08/2024,2959.15,MG
9874,01-09-2024,,AM
9875,23-12-2024,3686.92,pr
9876,2024-06-05,2527.57,RS
9877,2024-09-09,,SP
9878,05-09-2024,917.75,SP
9879,16/05/2024,2267.79,AM
9880,10-02-2024,3086.47,MG
9881,2024-09-05,4992.1,pr
9882,2024-04-12,3136.31,RS
9883,04-05-2024,3487.54,sc
9884,2024-06-09,2289.99,MG
9885,2024-12-25,3899.76,BA
9886,2024-07-17,4764.7,RS
9887,15/12/2024,2834.7,RJ
9888,06-09-2024,4351.89,BA
9889,31/12/2024,2406.27,SC
9890,2024-05-19,3845.39,rj
9891,2024-02-20,4065.47,PR
9892,2024-11-27,1749.87,MG
9893,2024-05-10,3020.68,AM
9894,24/08/2024,4083.57,RJ
9895,2024-06-20,,pr
9896,29/05/2024,3979.19,SP
9897,28/04/2024,655.0,AM
9898,11/03/2024,4584.55,sp
9899,20-01-2024,898.28,BA
9900,2024-01-09,1299.77,sp
9901,02/11/2024,2565.47,RS
9902,16/02/2024,1982.98,SC
9903,01-04-2024,703.35,sp
9904,16/04/2024,3547.07,BA
9905,29-07-2024,1134.4,pr
9906,2024-11-03,3632.56,ba
9907,2024-08-31,2594.66,AM
9908,2024-04-14,4421.97,SP
9909,2024-07-16,2557.43,PR
9910,2024-11-05,2264.61,SP
9911,2024-07-11,,MG
9912,12-04-2024,1023.53,sc
9913,14/07/2024,3793.44,BA
9914,05-04-2024,4917.12,RS
9915,2024-01-15,,RJ
9916,09-03-2024,3540.48,RJ
9917,2024-08-05,212.67,SP
9918,25-03-2024,4888.65,rs
9919,07/08/2024,3372.72,SP
9920,31-12-2024,970.5,RS
9921,16-08-2024,848.12,sp
9922,2024-05-16,731.5,SP
9923,2024-09-01,1823.52,mg
9924,12/04/2024,4696.62,SP
9925,24/05/2024,3324.69,am
9926,2024-08-05,673.88,PR
9927,2024-06-30,2635.81,sp
9928,12/07/2024,1535.78,mg
9929,31/12/2024,3312.52,MG
9930,23-01-2024,2743.52,RS
9931,18/12/2024,4279.96,rj
9932,15/07/2024,4871.79,RJ
9933,05-05-2024,4453.76,MG
9934,16/03/2024,2066.15,sc
9935,22-05-2024,3248.03,BA
9936,26-11-2024,4753.92,SP
9937,2024-01-09,4893.42,AM
9938,2024-02-13,2649.76,AM
9939,08/03/2024,4729.14,BA
9940,20-02-2024,4292.21,SP
9941,20/09/2024,,pr
9942,08-08-2024,1569.72,pr
9943,23/06/2024,1980.87,AM
9944,08/07/2024,782.1,RS
9945,25/06/2024,3979.12,MG
9946,28-10-2024,2055.16,AM
9947,16-11-2024,2494.88,PR
9948,2024-06-06,2225.03,pr
9949,2024-09-14,3947.44,BA
9950,2024-08-04,4617.31,RS
9951,2024-06-20,3606.83,SP
9952,17/03/2024,3547.75,MG
9953,10/12/2024,2418.72,sc
9954,2024-11-22,4299.99,RS
9955,22/05/2024,1808.04,PR
9956,2024-09-25,2139.8,mg
9957,25/02/2024,4338.75,mg
9958,05/02/2024,3702.27,BA
9959,04/02/2024,1721.06,sp
9960,28-05-2024,3221.66,pr
9961,16/08/2024,4955.74,RJ
9962,21-12-2024,334.96,MG
